,categories,seedwords,words,rseeds
154,car,['beetle'],"['green_leaves', 'patch', 'charcoal', 'beak', 'black_horse', 'black_ice', 'crescent', 'antlers', 'golden', 'underbelly', 'quartz', 'grass', 'serpent', 'oak', 'horns', 'birch', 'car', 'black_tail', 'silvery', 'speckled', 'bat_wings', 'white', 'copper', 'silver', 'skeleton', 'beetle', 'russet', 'gray', 'pure_gold', 'lizard', 'eagle', 'coal', 'leaf', 'long_tail', 'scorpion', 'stalks', 'white_fur', 'mossy', 'tawny', 'white_spots', 'crest', 'dragonfly', 'miniature', 'green', 'circular', 'spade', 'stag', 'stripe', 'white_feathers', 'black_fur', 'gelding', 'scaly', 'red_flames', 'spike', 'bronze', 'green_skin', 'spikes', 'triangular', 'labrador', 'furry', 'chrome', 'crows', 'inky', 'red_fur', 'long_claws', 'crossing', 'rectangle', 'obsidian', 'shimmering', 'tusks', 'giant', 'yellow', 'crow', 'ivory', 'brown_fur', 'scales', 'gnarled', 'ram', 'tree_trunks', 'sleek', 'snake', 'brass', 'oval', 'bamboo', 'skeletal', 'streak', 'fang', 'horseshoe', 'swan']",[26]
155,strength,['powerfully'],"['', 'strength', 'powerfully']",[53]
156,technology,['mainframe'],"['interface', 'memory_stick', 'sensor', 'codes', 'findings', 'mobile_device', 'new_invention', 'data', 'program', 'blueprints', 'components', 'software', 'cube', 'coordinates', 'hard_drive', 'retrieval', 'search_engine', 'facebook_account', 'archives', 'computers', 'manually', 'webpage', 'whole_system', 'forum', 'manual', 'hacking', 'blueprint', 'records', 'computer', 'transmitter', 'time_line', 'systems', 'wikipedia', 'graph', 'mobile_phones', 'settings', 'school_website', 'microchip', 'devices', 'nasa', 'power_source', 'fingerprint', 'medical_records', 'technician', 'security_system', 'browser', 'glitches', 'chat_box', 'graphs', 'usb', 'computer_system', 'generator', 'passwords', 'surveillance_cameras', 'hardware', 'network', 'technology', 'web_page', 'mainframe', 'flash_drive', 'microsoft', 'database', 'programming', 'security_systems', 'satellite', 'cartridge', 'electronic_device', 'scanners', 'icons', 'communications', 'word_document', 'main_screen', 'pc', 'uppers', 'security_cameras', 'disks', 'audio', 'files', 'networks']",[86]
157,breaking,['inflict'],"['fatal', 'induce', 'trigger', 'befall', 'injustice', 'succumb', 'endured', 'lessen', 'hinder', 'crippled', 'scar', 'worsen', 'eradicated', 'damage', 'manifest', 'physical_pain', 'revive', 'subdue', 'exert', 'inflict', 'alleviate', 'weaken', 'inflicted', 'paralyze', 'breaking', 'unleash', 'reduce', 'withstand', 'banish', 'resort', 'exploit', 'cruelty', 'sustained', 'dull', 'such_pain', 'purge', 'result', 'abandonment', 'condemn', 'subjected', 'overcome', 'injure', 'harmful', 'render', 'killing', 'preyed', 'brutality', 'outweighed', 'sustain', 'infect', 'eradicate', 'deprive', 'counteract', 'emotional_pain', 'full_extent', 'cowardice', 'curing', 'cripple', 'withhold', 'afflicted', 'fuel', 'diminish', 'repel', 'degraded', 'provoke', 'harm', 'suffering', 'serious_damage', 'perceive', 'suffer', 'pain', 'endure', 'incapacitate', 'psychologically', 'inflicting', 'eliminate', 'more_damage', 'suffered', 'cure', 'overpower']",[27]
158,shape_and_size,['compact'],"['tissue_paper', 'clutch_bag', 'lipsticks', 'thin_coat', 'curlers', 'small_tube', 'makeup_bag', 'hair_clip', 'side_pocket', 'silver_box', 'clutch_purse', 'small_purse', 'highlighter', 'wooden_box', 'paste', 'small_mirror', 'lenses', 'hand_mirror', 'stocking', 'bottom_drawer', 'make_up_bag', 'sewing_kit', 'makeup_kit', 'second_drawer', 'brush', 'jewelry_box', 'left_pocket', 'vanity', 'compact', 'lipgloss', 'cosmetics', 'face_mask', 'black_clutch', 'finishing_touch', 'vanity_table', 'jewellery_box', 'hairband', 'chapstick', 'final_touch', 'hairbrush', 'packaging', 'vanity_mirror', 'shape_and_size', 'safety_pin', 'baggie', 'eyeglasses', 'dressing_table', 'rubber_bands', 'clutch', 'liquid_eyeliner', 'bobby_pins', 'chest_pocket', 'small_drawer', 'breast_pocket', 'comb', 'lip_balm', 'chap_stick', 'little_mirror', 'hairpin', 'shoe_box', 'hair_ties', 'black_wig', 'rollers', 'black_nail_polish', 'small_key', 'compact_mirror', 'handbag', 'bobby_pin']",[9]
159,power,['privilege'],"['privilege', 'good_fortune', 'independence', 'immortality', 'good_deeds', 'compensation', 'sole_purpose', 'discipline', 'obligation', 'occupation', 'community', 'profession', 'sacrifice', 'potential', 'pledge', 'misfortune', 'family_name', 'death_sentence', 'royal_family', 'free_will', 'nobility', 'heirs', 'willingly', 'council', 'yagya', 'many_years', 'ownership', 'society', 'commoner', 'very_reason', 'rewards', 'higher_power', 'household', 'riches', 'fortunes', 'wealth', 'eternal_life', 'birthright', 'benefit', 'inheritance', 'honour', 'obligations', 'generosity', 'responsibility', 'virtue', 'opportunities', 'whim', 'institution', 'granted', 'therefore', 'power', 'privileges', 'great_honor', 'policy', 'affairs', 'responsibilities', 'industry', 'traditions', 'honor', 'greater_good', 'so_many_others', 'spouse', 'great_pleasure', 'exile', 'luxury', 'necessity', 'advantages']",[46]
160,white_collar_job,['psychologist'],"['veterinarian', 'psychologists', 'lawyer', 'counsellor', 'occupation', 'department', 'treatments', 'schizophrenia', 'therapist', 'social_worker', 'guidance_counselor', 'therapy_sessions', 'attorney', 'support_group', 'private_investigator', 'treatment', 'good_doctor', 'maternity_leave', 'counseling', 'counselling', 'rehabilitation', 'relative', 'accountant', 'specialist', 'medically', 'psychologist', 'banker', 'psychiatrist', 'pharmacist', 'counselor', 'colleague', 'engineer', 'shrink', 'appointments', 'school_board', 'diagnosis', 'medical_field', 'surgeon', 'personal_assistant', 'medical_school', 'institution', 'pediatrician', 'investigator', 'intern', 'therapists', 'qualifications', 'diagnose', 'physical_therapist', 'college_student', 'councilor', 'physician', 'journalist', 'psych_ward', 'white_collar_job', 'local_hospital', 'law_school', 'client', 'full_time', 'therapy', 'consultant', 'councillor', 'patient', 'solicitor']",[12]
161,animal,['rabies'],"['allergies', 'human_blood', 'wolf_blood', 'halfbreed', 'poisonous', 'rogues', 'other_humans', 'diseases', 'vampire_hunter', 'youkai', 'living_thing', 'poisoned', 'hybrids', 'hound', 'lycanthropy', 'animal', 'vampires', 'disease', 'mass_murderer', 'wild_animal', 'fleas', 'rat', 'twolegs', 'coyotes', 'cannibal', 'fresh_meat', 'rodents', 'werewolves', 'normal_human', 'mutate', 'experimented', 'cannibals', 'bloodsuckers', 'super_powers', 'regular_humans', 'pure_blood', 'banshees', 'fungus', 'serial_killer', 'savage', 'other_animal', 'cougar', 'mauled', 'mythical_creature', 'supernatural_creature', 'infection', 'mutts', 'monster', 'dead_people', 'diseased', 'serial_killers', 'cannibalism', 'aliens', 'bitten', 'rabbits', 'werewolf_blood', 'regular_human', 'mountain_lion', 'terrorist', 'deadly_disease', 'steroids', 'human_flesh', 'living_person', 'killers', 'animal_attack', 'leopards', 'slayer', 'psychopath', 'dna', 'psycho', 'vermin', 'rabid', 'vamp', 'mutant', 'other_creature', 'werecat', 'magical_powers', 'other_demons', 'half_breed', 'other_creatures', 'mutated', 'grim_reaper', 'parasites', 'human', 'killing', 'vampire', 'vampyre', 'other_victims', 'infect', 'coyote', 'parasite', 'shark', 'infected', 'scientists', 'bacteria', 'half_demon', 'foxes', 'rats', 'apes', 'breed', 'fetish', 'leeches', 'hybrid', 'mutation', 'hunts', 'lycans', 'vampirism', 'shapeshifters', 'poison', 'superpowers', 'shifter', 'cockroach', 'phobia', 'flea', 'rabies', 'sixth_sense', 'rogue', 'vampire_blood', 'rapist', 'gorillas', 'lizards', 'other_animals']",[123]
162,party,['special'],"['special_one', 'precious', 'strange', 'better', 'special_someone', 'extraordinary', 'personal', 'great', 'wonderful', 'different', 'specific', 'bad', 'nice_thing', 'exciting', 'else', 'beautiful', 'suppose', 'party', 'prefect', 'happy', 'weird', 'spectacular', 'mean', 'just_something', 'unique', 'important', 'true', 'magical', 'like', 'significant', 'good_choice', 'because', 'rare', 'diffrent', 'special_person', 'awesome', 'always', 'truly', 'proud', 'interesting', 'big_thing', 'amazing', 'compatible', 'loved', 'memorable', 'nice', 'perfect_match', 'meant', 'crazy_thing', 'blessed', 'love', 'special', 'perfect', 'special_thing', 'new', 'actually', 'liked', 'good', 'valuable']",[28]
163,terrorism,['terrorism'],"['democracy', 'alliance', 'terrorism', 'abolished', 'kidnappings', 'sexual_assault', 'nazis', 'atrocities', 'dictator', 'law_enforcement', 'arrests', 'thievery', 'persecuted', 'racism', 'heroism', 'mass', 'organizations', 'own_race', 'warfare', 'termed', 'association', 'felony', 'dictatorship', 'mass_murder', 'oceania', 'alleged', 'conspiracy', 'genocide', 'legitimacy_kingdom', 'rebellions', 'muslims', 'arson', 'criminals', 'cabal', 'abduction', 'outlawed', 'fraud', 'investigations', 'senate', 'assassination', 'adultery', 'glorified', 'terrorist', 'homicide', 'homosexuality', 'governing', 'theft', 'prosecuted', 'political', 'governments', 'discrimination', 'sexual_abuse', 'conformity']",[0]
164,smell,['sweat'],"['small_droplets', 'cold_rain', 'beading', 'red_substance', 'rivulets', 'shivering', 'rain_water', 'bead', 'rain', 'gunk', 'crimson_blood', 'soaked', 'dirt', 'rust', 'dried_tears', 'blood', 'soot', 'sweat', 'soaked_clothes', 'drenched', 'semen', 'smell', 'sweated', 'soaking', 'trickle', 'salt_water', 'wet', 'saliva', 'beaded', 'small_drops', 'water_droplets', 'red_blood', 'dark_red_blood', 'rainwater', 'grime', 'sweat_beads', 'beads', 'sheen', 'moisture', 'sweaty_skin', 'droplets', 'crimson_liquid', 'drips', 'damp', 'slick', 'slobber', 'warm_blood', 'snot', 'few_drops', 'pores', 'dry_blood', 'sticky', 'dripping', 'drool', 'heat', 'perspiration', 'little_droplets', 'thin_layer', 'dried_blood', 'drops', 'little_drops', 'own_sweat', 'condensation', 'soaked_hair', 'summer_heat', 'small_beads', 'cold_sweat', 'fresh_blood', 'little_beads', 'salty_water', 'dew', 'dampness', 'exertion', 'sweaty', 'sticky_substance', 'sweating', 'stickiness', 'salty_tears', 'grease', 'wetness', 'dark_blood']",[36]
165,disappointment,['unhappiness'],"['cruelty', 'devastation', 'greed', 'ignorance', 'heartache', 'misery', 'empathy', 'blindness', 'other_emotions', 'restlessness', 'deep_sadness', 'cowardice', 'cynicism', 'desolation', 'despair', 'indifference', 'overcoming', 'insecurity', 'disappointment', 'hardship', 'affliction', 'other_feelings', 'weariness', 'selfishness', 'isolation', 'ridicule', 'deceit', 'abandonment', 'bitterness', 'hopelessness', 'remorse', 'injustice', 'angst', 'optimism', 'carelessness', 'heartbreak', 'deep_sense', 'certainty', 'animosity', 'resentment', 'mistrust', 'strife', 'guilt', 'betrayal', 'vulnerability', 'hatred', 'loathing', 'delusion', 'selfloathing', 'compassion', 'grief', 'suffering', 'anguish', 'turmoil', 'negative_emotions', 'brutality', 'corruption', 'torment', 'sufferings', 'helplessness', 'melancholy', 'elation', 'humiliation', 'wickedness', 'selfhatred', 'sadness', 'distrust', 'unhappiness', 'sorrow', 'negativity', 'apathy', 'new_sense', 'loneliness', 'lonliness', 'deception', 'evilness']",[45]
166,poor,['widespread'],"['subjective', 'attaining', 'prevalent', 'infrastructure', 'alteration', 'poor', 'aspiration', 'warfare', 'favorable', 'termed', 'blossoming', 'constitution', 'benign', 'global', 'invaluable', 'transcend', 'manifestation', 'advancement', 'scientific', 'derive', 'exploitation', 'universal', 'synonymous', 'exceeds', 'commerce', 'inclusion', 'reversal', 'glorified', 'governing', 'attribute', 'evidenced', 'influences', 'deterioration', 'political', 'widespread', 'benevolent', 'conformity']",[54]
167,plant,['seed'],"['greed', 'plant', 'human_flesh', 'vessels', 'semen', 'u2019s_blood', 'sperm', 'cavity', 'organs', 'anus', 'seed', 'core', 'bowels', 'lifeblood', 'sweetness', 'liquids', 'thirst', 'enough_blood', 'flesh', 'temptation', 'insides', 'seal', 'internal_organs', 'resistance', 'testicles', 'fullness', 'vengeance', 'spirit', 'soul', 'whirlpool', 'organ', 'saliva', 'pores', 'grain', 'fluids', 'madness', 'serpent', 'uterus', 'root', 'very_essence', 'unto', 'substance', 'maw', 'innards', 'poison', 'entire_being', 'soil', 'suction', 'single_drop', 'beast', 'bloodlust', 'womb', 'seals', 'taste_buds', 'pits', 'desire', 'fluid', 'loins', 'organism', 'hunger', 'seeds', 'forth', 'remnants', 'black_hole', 'essence', 'treasure', 'juices', 'wickedness', 'parasite', 'intestines', 'toxin', 'life_force', 'bloodstream', 'ecstasy']",[115]
168,pain,['sobs'],"['ragged_breathing', 'sobbs', 'soft_sobs', 'heavy_breaths', 'own_laughter', 'moans', 'sobbed', 'wails', 'heavy_breathing', 'tears', 'sob', 'hiccups', 'convulsions', 'hiccuping', 'hysteria', 'shaking', 'soft_cries', 'cry', 'strangled_sob', 'breathing', 'hysterics', 'sniffles', 'trembling', 'sobs', 'crys', 'hot_tears', 'sobbing', 'small_whimpers', 'cries', 'hysterical_laughter', 'breathes', 'hiccupping', 'sniffling', 'silent_sobs', 'more_tears', 'happy_tears', 'panting', 'loud_moans', 'small_sobs', 'wail', 'loud_cry', 'choked_sob', 'tremors', 'shaky_breaths', 'weeping', 'short_breaths', 'whimpering', 'breaths', 'laugher', 'uncontrollable_sobs', 'own_sobs', 'giggles', 'even_more_tears', 'screams', 'silent_tears', 'sniffle', 'waterworks', 'small_sob', 'wheezing', 'ragged_breaths', 'crying', 'quiet_sobs', 'more_sobs', 'whimpers', 'own_breath', 'own_tears', 'laughter', 'coughing_fit', 'soft_whimpers', 'muffled_sobs', 'muffled_cries', 'loud_sob', 'coughing', 'scream', 'pain', 'blood_curdling_scream', 'whimper', 'fresh_tears', 'loud_sobs', 'muffled_scream']",[68]
169,beauty,['glorious'],"['marvelous', 'enticing', 'beauty', 'mystical', 'magnificence', 'extraordinary', 'wonderful', 'unforgettable', 'picturesque', 'dreadful', 'striking', 'enchanted', 'heavenly', 'wondrous', 'magnificently', 'purest', 'unearthly', 'erotic', 'eternal', 'spectacular', 'ripe', 'undeniable', 'radiant', 'captivating', 'incredible', 'divine', 'astonishing', 'wonderfully', 'dazzling', 'delightful', 'distinctive', 'magical', 'marvellous', 'wicked', 'mesmerizing', 'vivid', 'glorious', 'delectable', 'tantalizing', 'joyous', 'fleeting', 'magnificent', 'exquisitely', 'majestic', 'vibrant', 'comparable', 'potent', 'lush', 'splendid', 'glowing', 'sinful', 'ethereal', 'exotic', 'miraculous', 'remarkable', 'alluring', 'enchanting', 'dreary', 'breathtaking', 'brilliant', 'delights', 'outstanding', 'pure_beauty', 'astounding', 'fragrant', 'artificial', 'pleasing', 'exquisite', 'blissful']",[30]
170,timidity,['hesitant'],"['conflicted', 'doubtful', 'hopeful', 'agitated', 'anxious', 'offended', 'sceptical', 'skeptical', 'hesitated', 'perplexed', 'intrigued', 'alarmed', 'bewildered', 'unsure', 'timidity', 'peeved', 'unsettled', 'concerned', 'relieved', 'nervous', 'stunned', 'hesitant', 'saddened', 'frightened', 'wary', 'apologetic', 'curious', 'shocked', 'worried', 'convinced', 'cautious', 'distressed', 'uneasy', 'suspicious', 'sympathetic', 'baffled', 'surprised', 'disappointed', 'unnerved', 'uncertain', 'reluctant', 'miffed', 'confused', 'hesitating', 'apprehensive', 'unconvinced', 'puzzled', 'irritated', 'astonished']",[26]
171,philosophy,['socialist'],"['', 'socialist', 'philosophy']",[40]
172,negotiate,['provision'],"['deduct', 'reduction', 'thereof', 'partnership', 'site', 'terms', 'alteration', 'depreciating_asset', 'contributions', 'subdivision', 'deduction', 'incur', 'constitute', 'imposed', 'resource', 'blossoming', 'income_year', 'constitution', 'jurisdiction', 'dissolution', 'violation', 'applicable', 'other_means', 'expenditure', 'exempt', 'experimentation', 'division', 'income_tax', 'testator', 'transactions', 'asset', 'stipulation', 'purposes', 'obligations', 'acquisition', 'subsection', 'provision', 'regulation', 'assessable_income', 'governed', 'negotiate', 'debtor', 'implemented', 'limitation', 'creditor', 'commission', 'exceeds', 'facilitate', 'provisions', 'termination', 'payments', 'instituted', 'incurred', 'article', 'investment', 'governing', 'expressly', 'reproduction', 'accordance', 'ownership', 'donation', 'preservation', 'conformity']",[9]
173,negative_emotion,['lie'],"['fall', 'negative_emotion', 'listen', 'cry', 'anymore', 'talk', 'anything', 'stay', 'lying', 'sleep', 'hurt', 'lied', 'because', 'pretend', 'deny', 'feel', 'bed', 'lies', 'lie', 'trust', 'truth', 'argue']",[81]
174,cleaning,['cleaning'],"['chopping', 'picking', 'huge_mess', 'cleaners', 'utensils', 'clean', 'wash', 'arranging', 'finishing', 'collecting', 'sorting', 'fussing', 'sewing', 'stocking', 'tidy', 'unpacking', 'mopped', 'tidied', 'vacuum', 'drying', 'rearranging', 'stacking', 'mess', 'mop', 'spotless', 'cleaner', 'eating', 'vacuumed', 'slaving', 'rinsing', 'showering', 'daily_chores', 'tending', 'cleaning_supplies', 'dirty_dishes', 'prepping', 'dressing', 'cleans', 'laundry', 'bandaging', 'painting', 'cleaned', 'chores', 'dirty_plates', 'polishing', 'cooking', 'patching', 'washing', 'tidying', 'dishes', 'scrub', 'organizing', 'mopping', 'decorating', 'vacuuming', 'scrubbing', 'stitching', 'cleaning', 'fixing']",[0]
175,messaging,['texts'],"['caller_id', 'notification', 'text_message', 'mentions', 'text_messages', 'messages', 'new_text', 'other_messages', 'emails', 'voicemails', 'more_messages', 'new_text_message', 'group_message', 'facebook', 'unread_messages', 'twitter_notifications', 'message', 'new_texts', 'new_message', 'texting', 'messaging', 'voice_mails', 'last_text', 'notifications', 'new_text_messages', 'texted', 'text', 'calls', 'replies', 'tweets', 'missed_call', 'voice_mail', 'unknown_numbers', 'snapchats', 'missed_calls', 'few_texts', 'snapchat', 'voicemail', 'first_text', 'skype', 'few_messages', 'phone_calls', 'new_messages', 'tweet', 'contact_list', 'last_message', 'friend_request', 'group_chat', 'messaged', 'friend_requests', 'texts']",[30]
176,competing,['playoff'],"['', 'competing', 'playoff']",[56]
177,law,['client'],"['governor', 'application', 'realtor', 'attorney', 'associate', 'clients', 'program', 'authorities', 'specialist', 'psychologist', 'psychiatrist', 'payment', 'law', 'colleague', 'law_firm', 'lawsuit', 'service', 'school_board', 'insurance', 'personal_assistant', 'only_job', 'police_force', 'contracts', 'committee', 'chief', 'delivery', 'customer', 'judge', 'council', 'accountant', 'chairman', 'administrator', 'bosses', 'contract', 'investigator', 'surgeon', 'buyer', 'intern', 'employer', 'trial', 'seller', 'investigation', 'employee', 'associates', 'detective', 'protocol', 'solicitor', 'governess', 'warrant', 'manager', 'private_investigator', 'informant', 'transaction', 'superiors', 'agency', 'secretary', 'employees', 'president', 'resume', 'employed', 'conference', 'businessman', 'work', 'employment', 'replacement', 'policy', 'corporation', 'contractor', 'hired', 'physician', 'client', 'interns', 'police_department', 'establishment', 'report', 'lawyer', 'administration', 'duty', 'landlord', 'department', 'retirement', 'supervisor', 'profession', 'fbi', 'bodyguard', 'agent', 'family_business', 'banker', 'auction', 'higher_ups', 'colleagues', 'company', 'assistant', 'institution', 'job', 'boss', 'services', 'mechanic', 'consultant', 'new_boss']",[97]
178,friends,['flirted'],"['dated', 'jealous', 'guy_friends', 'flirty', 'fawned', 'flirted', 'flirts', 'fawning', 'ogling', 'interacted', 'hots', 'swooning', 'shagged', 'major_crush', 'dissed', 'friends', 'drooled', 'ditched', 'flirting', 'swooned', 'talked', 'bragged', 'snogged', 'teased', 'fancied', 'gossiped', 'flirt', 'googly_eyes']",[1]
179,payment,['financially'],"['', 'payment', 'financially']",[3]
180,achievement,['achievement'],"['pride', 'good_fortune', 'ignorance', 'merit', 'accomplishments', 'nobility', 'aspiration', 'aspect', 'standard', 'individual', 'end_result', 'pinnacle', 'impossibility', 'resilience', 'intelligence', 'challenge', 'learning', 'persistence', 'large_part', 'attribute', 'ambition', 'downfall', 'entire_country', 'invention', 'acceptance', 'simplicity', 'phenomenon', 'selfconfidence', 'experience', 'expectation', 'yog', 'conquest', 'fulfillment', 'achieved', 'satisfactory', 'bravery', 'misfortune', 'leadership', 'optimism', 'rewards', 'failures', 'justification', 'observation', 'calamity', 'giving', 'aspects', 'idiocy', 'mastery', 'maturity', 'achievement', 'completion', 'accomplished', 'arrogance', 'endeavor', 'great_deal', 'declaration', 'resolution', 'positivity', 'contradiction', 'deception', 'independence', 'discovery', 'new_experience', 'potential', 'outcome', 'largely', 'expense', 'folly', 'appeal', 'zeal', 'enlightenment', 'attachment', 'quality', 'magnitude', 'basis', 'intellect', 'achieving', 'prejudice', 'success', 'improvement', 'moreover', 'humility', 'accomplishment', 'feat', 'profession', 'heroism', 'enthusiasm', 'hardship', 'yagya', 'excellence', 'failure', 'achievements', 'enjoyment', 'selflessness', 'certainty', 'campaign', 'advancement', 'hard_work', 'generosity', 'measure', 'devotion', 'recklessness', 'obtaining', 'spontaneity', 'representation', 'new_knowledge', 'praise', 'admission', 'professionalism']",[99]
181,alcohol,['bottled'],"['frustrations', 'emotions', 'vent', 'bottled', 'bad_feelings', 'bottling', 'raging', 'bottle', 'pent', 'alcohol']",[62]
182,liquid,['douse'],"['furnace', 'seawater', 'gunpowder', 'sizzle', 'boil', 'poor', 'big_ball', 'spewing', 'smother', 'coat', 'cleansing', 'dissolve', 'liquid', 'quenched', 'evaporate', 'extract', 'clean_water', 'disintegrate', 'consume', 'infused', 'steamed', 'replenished', 'crackle', 'contaminate', 'bubble', 'fumes', 'ignite', 'spout', 'snuff', 'brewing', 'burn', 'hydrogen', 'scorched', 'penetrate', 'flammable', 'infuse', 'waft', 'doused', 'drench', 'sprinkling', 'extinguished', 'permeating', 'evaporating', 'sprinkle', 'quench', 'cleanse', 'extinguishing', 'scalded', 'submerge', 'fry', 'roast', 'blot', 'douse', 'little_fire', 'scorch', 'brimstone', 'drain', 'simmering', 'drenching', 'pelt', 'fuel', 'electrocute', 'kindle', 'steam', 'polluted', 'thaw', 'gasoline', 'incinerate', 'extinguish', 'fizzle', 'generate', 'dousing', 'spew', 'sizzled', 'pouring', 'diffused', 'conserve', 'kindling']",[42]
183,feminine,['supermodel'],"['seventeen_year_old', 'real_girl', 'dream_guy', 'free_spirit', '17_year_old', '15_year_old', '12_year_old', '14_year_old', 'super_model', 'wrestler', 'rich_girl', 'greek_god', 'nice_body', 'slutty', 'hooker', 'male_model', 'bad_attitude', '19_year_old', 'whole_package', 'perfect_figure', 'typical_girl', 'gorgeous', 'amazing_personality', 'dresses', 'amazing_body', 'perfect_body', 'socialite', 'geeky', 'tomboy', 'thirteen_year_old', 'chic', '21_year_old', 'beauty_queen', 'plastic_surgery', 'preppy', 'millionaire', 'surfer', 'nice_face', 'eighteen_year_old', 'body_shape', 'nice_figure', 'feminine', 'stunningly', 'most_girls', 'hippie', 'fashionista', 'a_20_year_old', 'good_looking_guy', 'fashion_sense', 'average_girl', 'most_boys', 'good_body', 'normal_girl', 'great_personality', 'designer_clothes', 'perfect_hair', 'sex_god', 'athlete', 'skinny_girl', 'male_version', 'fashion', 'pretty', 'great_body', 'a_16_year_old', 'fourteen_year_old', 'hipster', 'ugly_girl', 'supermodel', 'goth', 'barbie_doll', 'billionaire', '16_year_old', 'nineteen_year_old', 'sixteen_year_old', 'twelve_year_old', 'natural_beauty', 'big_boobs', 'model', 'baby_face', 'tom_boy', '18_year_old', 'body_type', 'hairstyle', 'movie_star', 'normal_guy']",[24]
184,weapon,['melee'],"['cyborgs', 'germans', 'first_attack', 'cohorts', 'tsurani', 'nubians', 'other_soldiers', 'projectiles', 'invaders', 'javelins', 'droids', 'catapults', 'centaurs', 'minotaur', 'cavalry', 'slayers', 'warriors', 'dark_elves', 'vanguard', 'hell_hounds', 'flagship', 'other_warriors', 'clones', 'britons', 'titan', 'aes_sedai', 'rallied', 'weapon', 'assailants', 'riders', 'knights', 'close_range', 'battle_field', 'soldiers', 'second_wave', 'wooden_swords', 'swordsmen', 'gunmen', 'sailors', 'ghouls', 'opponents', 'hunters', 'cannons', 'harpies', 'armed_men', 'battalion', 'hydra', 'own_men', 'chitauri', 'barst', 'romans', 'druids', 'small_army', 'formations', 'attackers', 'formation', 'orcs', 'behemoth', 'captives', 'armies', 'necromancer', 'blades', 'rangers', 'mercenaries', 'slaying', 'slayer', 'bots', 'other_dragons', 'sentries', 'troop', 'brutes', 'wraiths', 'weed', 'henchmen', 'hellhounds', 'combatants', 'defenders', 'auxiliaries', 'squadron', 'trollocs', 'samurai', 'ogres', 'melee', 'marines', 'infantry', 'own_weapons', 'horde', 'archers', 'mages', 'artillery', 'platoon', 'vessels', 'fleet', 'succession', 'protectors', 'lycans', 'bandits', 'spartan', 'horsemen', 'drones', 'first_wave', 'spears', 'skirmish', 'goblins', 'raiders', 'leopards', 'enemy_soldiers']",[31]
185,children,['young'],"['25_years_old', 'sixteen', 'old', 'poor', 'young', '25_year', 'nineteen', 'thirteen_years_old', 'intelligent', 'children', 'youthful', 'just_a_child', 'rich', '18_years', 'headstrong', 'ten_years_old', 'naive', 'grown', 'gifted', '22_years', 'newborn', 'child', 'thirteen', 'experienced', 'just_a_man', 'youth', 'smart', 'very_young_age', 'troublesome', 'privileged', '17_years', 'orphaned', 'wealthy', 'independent', 'mature', '25_years', 'seven_years_old', 'four_years_old', 'birthed', '20_years', 'older', 'age', 'grown_woman', 'twenty_years_old', 'inexperienced', 'younger', 'sixties', 'nau00efve', 'seventeen_years_old', 'many_children', 'adult', 'young_age', 'aged', '19_years', 'pretty', 'young_adult', 'eight_years_old', 'rebellious', 'humble', 'reckless', 'seventeen', 'twenty_years', 'teenager', 'twelve_years_old', 'eighteen_years', '21_years', '16_years', 'own_age', 'spoiled', 'nineteen_year_old', 'seven_year_old', 'just_a_little_girl', 'sixteen_year_old', 'twelve_year_old', 'innocent', 'five_years_old', 'wise', 'unmarried', 'fifteen_year_old', 'strong_woman', 'noble', 'six_years_old', 'brave', 'only_a_child']",[9]
186,monster,['legendary'],"['sidhe', 'unbeatable', 'ultimate', 'dictator', 'slayer', 'respected', 'lore', 'infamous', 'wielder', 'gifted', 'fey', 'allied', 'surpasses', 'devils', 'celestial', 'protectors', 'bravest', 'elite', 'monarchy', 'extinct', 'seer', 'shifters', 'descendant', 'incarnation', 'immortals', 'elementals', 'rules', 'seers', 'heroes', 'shapeshifters', 'rumoured', 'deadliest', 'protector', 'witches', 'own_right', 'descendants', 'egyptian', 'monster', 'ranks', 'watchers', 'magicians', 'rumored', 'renowned', 'greatest', 'ancient', 'mage', 'legendary', 'powerful', 'rival', 'renamed', 'outlawed', 'descendent', 'dragons', 'monarch', 'glorified', 'prime', 'representation', 'supreme', 'rarest', 'ancestor', 'revered', 'destroyer', 'mythical']",[12]
187,ocean,['dolphin'],"['penguin', 'giant', 'pegasus', 'reef', 'bunny', 'dinosaur', 'lizard', 'eagle', 'whales', 'otter', 'zebra', 'scorpion', 'jellyfish', 'polar_bear', 'sharks', 'whale', 'unicorn', 'dolphin', 'fins', 'mermaid', 'octopus', 'pond', 'fish', 'squirrel', 'rhino', 'seashell', 'tail', 'caterpillar', 'dove', 'donkey', 'crocodile', 'bird', 'ocean', 'fox', 'spider', 'little_fish', 'dolphins', 'kangaroo', 'reindeer', 'frog', 'float', 'turtle', 'lion', 'giraffe', 'sparrow', 'dragon', 'tiger', 'crab', 'pony', 'fishes', 'monkey', 'alligator', 'diving', 'goat', 'canoe', 'shark', 'squid', 'swan', 'merman', 'rainbow', 'rabbit']",[76]
188,giving,['repay'],"['pay', 'forgive', 'debt', 'sacrifice', 'repaid', 'earn', 'appreciate', 'greatest_gift', 'good_deed', 'deserve', 'repaying', 'repay', 'reward', 'owe', 'giving', 'trade', 'accept', 'save', 'second_chance', 'forgiven', 'owed']",[58]
